Date,Precipitation,Temperature,DOY,WindSpeed,phase,Temp_min,Temp_max,WS_Constant,Precip_AvgWindSpeed_UndercatchAdj,Precip_MeasuredWindSpeed_UndercatchAdj
03/12/1991,0,-8.3,70,,snow,,,7.37703,0,
03/13/1991,2.29372,-6.9,71,,snow,,,7.33686,6.77901,
03/14/1991,11.4686,-5.1,72,,snow,,,7.20089,33.8951,
03/15/1991,0,-8.8,73,,snow,,,7.16732,0,
03/16/1991,13.7623,-9.7,74,,snow,,,7.16151,40.6741,
03/17/1991,0,-4.8,75,,snow,,,7.15435,0,
03/18/1991,6.88116,-5.4,76,,snow,,,7.18542,20.337,
03/19/1991,6.88116,-5.8,77,,snow,,,7.20262,20.337,
03/20/1991,0,-5.4,78,,snow,,,7.22935,0,
03/21/1991,2.29372,-7.3,79,,snow,,,7.25781,6.77901,
03/22/1991,0,-6.8,80,,snow,,,7.29991,0,
03/23/1991,0,-2.9,81,,snow,,,7.32454,0,
03/24/1991,0,1.1,82,,mixed,,,7.35524,0,
03/25/1991,0,2.7,83,,mixed,,,7.32024,0,
03/26/1991,4.58744,-2,84,,snow,,,7.27534,13.558,
03/27/1991,4.58744,-4.3,85,,snow,,,7.29579,13.558,
03/28/1991,18.3498,-5.2,86,,snow,,,7.30869,54.2321,
03/29/1991,13.7623,-4.1,87,,snow,,,7.3443,40.6741,
03/30/1991,2.29372,-5.1,88,,snow,,,7.33064,6.77901,
03/31/1991,4.58744,-3.2,89,,snow,,,7.20702,13.558,
04/01/1991,2.29372,-6,90,,snow,,,7.21225,6.77901,
04/02/1991,32.1121,-4.2,91,,snow,,,7.21414,94.9062,
04/03/1991,16.056,-3.5,92,,snow,,,7.27078,47.4531,
04/04/1991,4.58744,-2.6,93,,snow,,,7.30856,13.558,
04/05/1991,18.3498,-1.7,94,,snow,,,7.30287,54.2321,
04/06/1991,2.29372,-1.4,95,,snow,,,7.25138,6.77901,
04/07/1991,2.29372,-2.9,96,,snow,,,7.2477,6.77901,
04/08/1991,6.88116,-3.7,97,,snow,,,7.26559,20.337,
04/09/1991,9.17488,-2.4,98,,snow,,,7.33524,27.1161,
04/10/1991,6.88116,-4.1,99,,snow,,,7.31011,20.337,
04/11/1991,0,-2.4,100,,snow,,,7.32245,0,
04/12/1991,0,-1.6,101,,snow,,,7.4121,0,
04/13/1991,0,-2,102,,snow,,,7.49315,0,
04/14/1991,0,-1.6,103,,snow,,,7.47514,0,
04/15/1991,6.88116,-1.8,104,,snow,,,7.4754,20.337,
04/16/1991,2.29372,-2.2,105,,snow,,,7.46207,6.77901,
04/17/1991,2.29372,-1.8,106,,snow,,,7.42172,6.77901,
04/18/1991,0,0,107,,mixed,,,7.44991,0,
04/19/1991,4.58744,-2.3,108,,snow,,,7.43149,13.558,
04/20/1991,0,-2.3,109,,snow,,,7.41658,0,
04/21/1991,0,-2.4,110,,snow,,,7.33808,0,
04/22/1991,4.58744,-2.7,111,,snow,,,7.30057,13.558,
04/23/1991,4.58744,-0.9,112,,mixed,,,7.24866,7.43507,
04/24/1991,2.29372,0.9,113,,mixed,,,7.23058,3.71754,
04/25/1991,4.58744,-1.1,114,,snow,,,7.18391,13.558,
04/26/1991,4.58744,-1,115,,mixed,,,7.15457,7.43507,
04/27/1991,4.58744,-2.1,116,,snow,,,7.11852,13.558,
04/28/1991,4.58744,-1.4,117,,snow,,,7.1131,13.558,
04/29/1991,22.9372,-2.1,118,,snow,,,7.06842,67.7901,
04/30/1991,25.2309,-1.3,119,,snow,,,7.07075,74.5692,
05/01/1991,0,-1.4,120,,snow,,,7.05644,0,
05/02/1991,4.58744,-2.1,121,,snow,,,7.0736,13.558,
05/03/1991,2.29372,-1.2,122,,snow,,,7.02611,6.77901,
05/04/1991,4.58744,0.4,123,,mixed,,,6.92892,7.38725,
05/05/1991,9.17488,0.9,124,,mixed,,,6.83313,14.6475,
05/06/1991,2.29372,0.9,125,,mixed,,,6.82758,3.66005,
05/07/1991,2.29372,-1.5,126,,snow,,,6.82202,6.46264,
05/08/1991,2.29372,-2.1,127,,snow,,,6.75665,6.35166,
05/09/1991,22.9372,-2.1,128,,snow,,,6.6333,61.4952,
05/10/1991,11.4686,-1.8,129,,snow,,,6.61144,30.5732,
05/11/1991,0,-1.5,130,,snow,,,6.53727,0,
05/12/1991,20.6435,-0.7,131,,mixed,,,6.40259,31.7312,
05/13/1991,0,,132,,,,,6.34699,0,
05/14/1991,0,0.1,133,,mixed,,,6.31,0,
05/15/1991,4.58744,0.8,134,,mixed,,,6.26853,6.97064,
05/16/1991,2.29372,0.7,135,,mixed,,,6.28326,3.48971,
05/17/1991,0,0.1,136,,mixed,,,6.29661,0,
05/18/1991,2.29372,-0.5,137,,mixed,,,6.23454,3.47524,
05/19/1991,2.29372,1.9,138,,mixed,,,6.19088,3.46236,
05/20/1991,0,4.7,139,,rain,,,6.11104,0,
05/21/1991,0,7.6,140,,rain,,,6.07789,0,
05/22/1991,0,10.8,141,,rain,,,6.0773,0,
05/23/1991,0,10.4,142,,rain,,,6.02896,0,
05/24/1991,0,11.2,143,,rain,,,6.03008,0,
05/25/1991,0,5.4,144,,rain,,,6.11008,0,
05/26/1991,0,1.5,145,,mixed,,,6.09828,0,
05/27/1991,0,0.8,146,,mixed,,,6.07779,0,
05/28/1991,2.29372,0.8,147,,mixed,,,6.01644,3.41187,
05/29/1991,6.88116,1.1,148,,mixed,,,6.01964,10.2384,
05/30/1991,2.29372,0.1,149,,mixed,,,5.97459,3.39998,
05/31/1991,0,2.1,150,,mixed,,,5.87478,0,
06/01/1991,6.88116,1.3,151,,mixed,,,5.79342,10.0483,
06/02/1991,4.58744,2.1,152,,mixed,,,5.74643,6.67312,
06/03/1991,2.29372,1.8,153,,mixed,,,5.73476,3.33338,
06/04/1991,0,1.6,154,,mixed,,,5.6875,0,
06/05/1991,0,2.9,155,,mixed,,,5.64497,0,
06/06/1991,4.58744,2.3,156,,mixed,,,5.61606,6.60275,
06/07/1991,0,3.3,157,,rain,,,5.57868,0,
06/08/1991,2.29372,3.3,158,,rain,,,5.53691,2.61926,
06/09/1991,0,3,159,,mixed,,,5.47142,0,
06/10/1991,0,6.6,160,,rain,,,5.42691,0,
06/11/1991,0,7.5,161,,rain,,,5.43318,0,
06/12/1991,0,9.6,162,,rain,,,5.43926,0,
06/13/1991,0,7,163,,rain,,,5.42674,0,
06/14/1991,0,11.3,164,,rain,,,5.42238,0,
06/15/1991,0,12,165,,rain,,,5.34873,0,
06/16/1991,2.29372,6,166,,rain,,,5.27169,2.60764,
06/17/1991,2.29372,3.7,167,,rain,,,5.18359,2.60375,
06/18/1991,6.88116,3.1,168,,rain,,,5.14006,7.80548,
06/19/1991,0,7.7,169,,rain,,,5.11239,0,
06/20/1991,0,13.4,170,,rain,,,5.06952,0,
06/21/1991,0,15.6,171,,rain,,,4.98002,0,
06/22/1991,0,13,172,,rain,,,4.95042,0,
06/23/1991,4.58744,9,173,,rain,,,4.89848,5.18213,
06/24/1991,4.58744,6.5,174,,rain,,,4.79545,5.17288,
06/25/1991,0,7,175,,rain,,,4.68349,0,
06/26/1991,0,10.1,176,,rain,,,4.6129,0,
06/27/1991,0,8.1,177,,rain,,,4.6127,0,
06/28/1991,0,11.1,178,,rain,,,4.61604,0,
06/29/1991,0,10.8,179,,rain,,,4.59545,0,
06/30/1991,0,9.6,180,,rain,,,4.5792,0,
07/01/1991,2.29372,7.6,181,,rain,,,4.54702,2.57519,
07/02/1991,0,11.5,182,,rain,,,4.51811,0,
07/03/1991,0,7.9,183,,rain,,,4.51228,0,
07/04/1991,0,6.4,184,,rain,,,4.49682,0,
07/05/1991,2.29372,6.9,185,,rain,,,4.5048,2.57326,
07/06/1991,2.29372,6.7,186,,rain,,,4.50663,2.57335,
07/07/1991,2.29372,7,187,,rain,,,4.57062,2.57626,
07/08/1991,4.58744,7.3,188,,rain,,,4.66487,5.16108,
07/09/1991,18.3498,6.7,189,,rain,,,4.72585,20.6664,
07/10/1991,0,6.5,190,,rain,,,4.74622,0,
07/11/1991,6.88116,6.2,191,,rain,,,4.79857,7.75973,
07/12/1991,11.4686,5.5,192,,rain,,,4.8194,12.9376,
07/13/1991,0,6.9,193,,rain,,,4.7974,0,
07/14/1991,0,9.4,194,,rain,,,4.75219,0,
07/15/1991,0,9.6,195,,rain,,,4.73323,0,
07/16/1991,9.17488,6.2,196,,rain,,,4.69865,10.3283,
07/17/1991,2.29372,5.4,197,,rain,,,4.6928,2.58181,
07/18/1991,0,6.6,198,,rain,,,4.67697,0,
07/19/1991,0,6.4,199,,rain,,,4.6923,0,
07/20/1991,0,8.1,200,,rain,,,4.73897,0,
07/21/1991,0,11.9,201,,rain,,,4.80311,0,
07/22/1991,9.17488,9.3,202,,rain,,,4.85434,10.3563,
07/23/1991,18.3498,6.6,203,,rain,,,4.83179,20.7046,
07/24/1991,4.58744,5.7,204,,rain,,,4.82679,5.17569,
07/25/1991,2.29372,7.7,205,,rain,,,4.86486,2.58956,
07/26/1991,0,9.6,206,,rain,,,4.89239,0,
07/27/1991,0,10.9,207,,rain,,,4.88979,0,
07/28/1991,2.29372,8.7,208,,rain,,,4.82705,2.58786,
07/29/1991,4.58744,6.9,209,,rain,,,4.84488,5.17732,
07/30/1991,0,6,210,,rain,,,4.85113,0,
07/31/1991,100.924,4.4,211,,rain,,,4.86925,113.949,
08/01/1991,9.17488,4.9,212,,rain,,,4.92217,10.3685,
08/02/1991,11.4686,4.3,213,,rain,,,4.94008,12.9646,
08/03/1991,0,5.7,214,,rain,,,4.96758,0,
08/04/1991,4.58744,6.2,215,,rain,,,4.94133,5.18596,
08/05/1991,0,6.5,216,,rain,,,4.89872,0,
08/06/1991,0,7.8,217,,rain,,,4.87229,0,
08/07/1991,0,11.2,218,,rain,,,4.82129,0,
08/08/1991,0,12.8,219,,rain,,,4.74947,0,
08/09/1991,4.58744,7.3,220,,rain,,,4.73911,5.1678,
08/10/1991,2.29372,6.5,221,,rain,,,4.72711,2.58336,
08/11/1991,4.58744,6.6,222,,rain,,,4.71215,5.16536,
08/12/1991,0,7.6,223,,rain,,,4.70592,0,
08/13/1991,9.17488,7.6,224,,rain,,,4.70734,10.3299,
08/14/1991,2.29372,6.7,225,,rain,,,4.77708,2.58561,
08/15/1991,2.29372,7.8,226,,rain,,,4.88722,2.59056,
08/16/1991,0,8.8,227,,rain,,,4.95972,0,
08/17/1991,13.7623,6.5,228,,rain,,,5.04854,15.5866,
08/18/1991,4.58744,5.3,229,,rain,,,5.12581,5.20239,
08/19/1991,0,7.8,230,,rain,,,5.12627,0,
08/20/1991,0,9.1,231,,rain,,,5.11205,0,
08/21/1991,11.4686,8.3,232,,rain,,,5.11894,13.0044,
08/22/1991,2.29372,9.8,233,,rain,,,5.18659,2.60389,
08/23/1991,2.29372,9.8,234,,rain,,,5.23712,2.60612,
08/24/1991,22.9372,6,235,,rain,,,5.28988,26.0844,
08/25/1991,0,5.4,236,,rain,,,5.34439,0,
08/26/1991,0,6.5,237,,rain,,,5.38852,0,
08/27/1991,9.17488,3.5,238,,rain,,,5.51712,10.4736,
08/28/1991,0,6.4,239,,rain,,,5.58891,0,
08/29/1991,0,8.6,240,,rain,,,5.6511,0,
08/30/1991,0,8.5,241,,rain,,,5.74673,0,
08/31/1991,2.29372,6.9,242,,rain,,,5.77009,2.62938,
09/01/1991,0,6.2,243,,rain,,,5.79004,0,
09/02/1991,2.29372,5.2,244,,rain,,,5.85321,2.63297,
09/03/1991,2.29372,6,245,,rain,,,5.98401,2.63859,
09/04/1991,41.287,6.5,246,,rain,,,6.06336,47.5558,
09/05/1991,0,8.3,247,,rain,,,6.06817,0,
09/06/1991,11.4686,7.2,248,,rain,,,6.13373,13.225,
09/07/1991,2.29372,7.3,249,,rain,,,6.18052,2.64698,
09/08/1991,48.1681,4.5,250,,rain,,,6.24464,55.6439,
09/09/1991,16.056,5.3,251,,rain,,,6.27654,18.5575,
09/10/1991,20.6435,5.8,252,,rain,,,6.2874,23.8637,
09/11/1991,4.58744,4.6,253,,rain,,,6.35653,5.30891,
09/12/1991,0,5.6,254,,rain,,,6.41169,0,
09/13/1991,0,,255,,,,,6.40719,0,
09/14/1991,0,,256,,,,,6.44304,0,
09/15/1991,0,4.2,257,,rain,,,6.47076,0,
09/16/1991,0,5.7,258,,rain,,,6.46918,0,
09/17/1991,75.6928,5.5,259,,rain,,,6.45374,87.7326,
09/18/1991,9.17488,4.9,260,,rain,,,6.50657,10.6432,
09/19/1991,0,4.6,261,,rain,,,6.57148,0,
09/20/1991,0,5.1,262,,rain,,,6.63078,0,
09/21/1991,0,4.3,263,,rain,,,6.66394,0,
09/22/1991,0,2.7,264,,mixed,,,6.69776,0,
09/23/1991,34.4058,3.9,265,,rain,,,6.68089,40.0217,
09/24/1991,105.511,2.3,266,,mixed,,,6.67122,166.034,
09/25/1991,13.7623,3.3,267,,rain,,,6.68753,16.0104,
09/26/1991,2.29372,3.6,268,,rain,,,6.69403,2.66866,
09/27/1991,77.9865,2,269,,mixed,,,6.69543,122.984,
09/28/1991,2.29372,0.7,270,,mixed,,,6.71157,3.62237,
09/29/1991,16.056,1.6,271,,mixed,,,6.73297,25.4049,
09/30/1991,9.17488,1.5,272,,mixed,,,6.7164,14.4957,
10/01/1991,22.9372,1.4,273,,mixed,,,6.73709,36.3059,
10/02/1991,0,1.5,274,,mixed,,,6.73807,0,
10/03/1991,2.29372,1.9,275,,mixed,,,6.66807,3.60844,
10/04/1991,18.3498,1.1,276,,mixed,,,6.66591,28.862,
10/05/1991,0,0.9,277,,mixed,,,6.71101,0,
10/06/1991,0,0.8,278,,mixed,,,6.69712,0,
10/07/1991,0,0.9,279,,mixed,,,6.73311,0,
10/08/1991,2.29372,0.7,280,,mixed,,,6.75181,3.63536,
10/09/1991,0,-0.5,281,,mixed,,,6.76565,0,
10/10/1991,0,-2.5,282,,snow,,,6.80276,0,
10/11/1991,0,-1.5,283,,snow,,,6.85103,0,
10/12/1991,0,-1.2,284,,snow,,,6.85735,0,
10/13/1991,0,-2.1,285,,snow,,,6.86369,0,
10/14/1991,0,0.6,286,,mixed,,,6.83422,0,
10/15/1991,6.88116,-3.3,287,,snow,,,6.80931,19.3225,
10/16/1991,4.58744,-5.3,288,,snow,,,6.86159,13.0623,
10/17/1991,0,-2.7,289,,snow,,,6.94024,0,
10/18/1991,0,-1,290,,mixed,,,6.95367,0,
10/19/1991,0,0,291,,mixed,,,6.95923,0,
10/20/1991,6.88116,0.6,292,,mixed,,,6.92999,11.0819,
10/21/1991,4.58744,-1.8,293,,snow,,,6.98284,13.4951,
10/22/1991,0,-1.2,294,,snow,,,7.02624,0,
10/23/1991,0,-1.6,295,,snow,,,7.0729,0,
10/24/1991,0,-0.4,296,,mixed,,,7.11698,0,
10/25/1991,0,-1.5,297,,snow,,,7.14452,0,
10/26/1991,2.29372,-2.6,298,,snow,,,7.12575,6.77901,
10/27/1991,0,-2.5,299,,snow,,,7.19703,0,
10/28/1991,0,-2.5,300,,snow,,,7.30036,0,
10/29/1991,0,-1.9,301,,snow,,,7.31933,0,
10/30/1991,2.29372,-1.4,302,,snow,,,7.4088,6.77901,
10/31/1991,0,0.5,303,,mixed,,,7.46827,0,
11/01/1991,2.29372,0,304,,mixed,,,7.52891,3.71754,
11/02/1991,0,-0.1,305,,mixed,,,7.57854,0,
11/03/1991,0,1.4,306,,mixed,,,7.66503,0,
11/04/1991,4.58744,1,307,,mixed,,,7.68363,7.43507,
11/05/1991,11.4686,1.5,308,,mixed,,,7.73873,18.5877,
11/06/1991,16.056,0.7,309,,mixed,,,7.75799,26.0228,
11/07/1991,0,1.1,310,,mixed,,,7.76192,0,
11/08/1991,0,1.3,311,,mixed,,,7.78089,0,
11/09/1991,0,-1.3,312,,snow,,,7.79255,0,
11/10/1991,0,-0.8,313,,mixed,,,7.76375,0,
11/11/1991,0,-0.7,314,,mixed,,,7.78747,0,
11/12/1991,0,-1.1,315,,snow,,,7.80358,0,
11/13/1991,0,-6,316,,snow,,,7.83077,0,
11/14/1991,0,-5.9,317,,snow,,,7.90198,0,
11/15/1991,0,-3.3,318,,snow,,,7.91329,0,
11/16/1991,0,-5.8,319,,snow,,,7.90589,0,
11/17/1991,0,-5.3,320,,snow,,,7.93649,0,
11/18/1991,0,-2.7,321,,snow,,,7.88128,0,
11/19/1991,6.88116,-3.3,322,,snow,,,7.85718,20.337,
11/20/1991,0,-1.5,323,,snow,,,7.92015,0,
11/21/1991,9.17488,-7.6,324,,snow,,,7.92163,27.1161,
11/22/1991,0,-9.6,325,,snow,,,7.91922,0,
11/23/1991,9.17488,-7.6,326,,snow,,,7.91311,27.1161,
11/24/1991,2.29372,-0.3,327,,mixed,,,7.93983,3.71754,
11/25/1991,6.88116,-2.5,328,,snow,,,7.98471,20.337,
11/26/1991,4.58744,-4.4,329,,snow,,,7.94452,13.558,
11/27/1991,0,-4.3,330,,snow,,,7.9123,0,
11/28/1991,4.58744,-2.9,331,,snow,,,7.91434,13.558,
11/29/1991,2.29372,-2.5,332,,snow,,,7.90143,6.77901,
11/30/1991,0,-1.8,333,,snow,,,7.84793,0,
12/01/1991,18.3498,-1.5,334,,snow,,,7.82238,54.2321,
12/02/1991,4.58744,-2.5,335,,snow,,,7.8731,13.558,
12/03/1991,2.29372,-2.5,336,,snow,,,7.81503,6.77901,
12/04/1991,0,-1.6,337,,snow,,,7.81614,0,
12/05/1991,6.88116,-1.8,338,,snow,,,7.84965,20.337,
12/06/1991,2.29372,-0.6,339,,mixed,,,7.88187,3.71754,
12/07/1991,9.17488,-1.8,340,,snow,,,7.85961,27.1161,
12/08/1991,6.88116,-6.2,341,,snow,,,7.84645,20.337,
12/09/1991,9.17488,-5.8,342,,snow,,,7.8496,27.1161,
12/10/1991,9.17488,-9.9,343,,snow,,,7.90907,27.1161,
12/11/1991,0,-10.4,344,,snow,,,8.00361,0,
12/12/1991,0,-8.9,345,,snow,,,8.11659,0,
12/13/1991,0,-8.2,346,,snow,,,8.14255,0,
12/14/1991,45.8744,-6.8,347,,snow,,,8.18404,135.58,
12/15/1991,18.3498,-4.7,348,,snow,,,8.24325,54.2321,
12/16/1991,45.8744,-4.8,349,,snow,,,8.30602,135.58,
12/17/1991,16.056,-6.8,350,,snow,,,8.3417,47.4531,
12/18/1991,0,-9.7,351,,snow,,,8.60429,0,
12/19/1991,4.58744,-11.6,352,,snow,,,8.66749,13.558,
12/20/1991,20.6435,-11.3,353,,snow,,,8.6248,61.0111,
12/21/1991,0,-8.7,354,,snow,,,8.56814,0,
12/22/1991,16.056,-8.4,355,,snow,,,8.59706,47.4531,
12/23/1991,0,-4.2,356,,snow,,,8.65952,0,
12/24/1991,9.17488,-4.2,357,,snow,,,8.69452,27.1161,
12/25/1991,32.1121,-3.3,358,,snow,,,8.7007,94.9062,
12/26/1991,4.58744,-4.7,359,,snow,,,8.68154,13.558,
12/27/1991,22.9372,-8.4,360,,snow,,,8.59961,67.7901,
12/28/1991,2.29372,-4.4,361,,snow,,,8.61156,6.77901,
12/29/1991,6.88116,-9.7,362,,snow,,,8.60641,20.337,
12/30/1991,2.29372,-6,363,,snow,,,8.56276,6.77901,
12/31/1991,2.29372,-3.2,364,,snow,,,8.49196,6.77901,
01/01/1992,50.4619,-2.8,0,,snow,,,8.60429,149.138,
01/02/1992,0,-3.4,1,,snow,,,8.66749,0,
01/03/1992,2.29372,-4.6,2,,snow,,,8.6248,6.77901,
01/04/1992,2.29372,-4.4,3,,snow,,,8.56814,6.77901,
01/05/1992,0,-6.8,4,,snow,,,8.59706,0,
01/06/1992,11.4686,-4.4,5,,snow,,,8.65952,33.8951,
01/07/1992,16.056,-3,6,,snow,,,8.69452,47.4531,
01/08/1992,27.5246,-2.2,7,,snow,,,8.7007,81.3482,
01/09/1992,11.4686,-1.3,8,,snow,,,8.68154,33.8951,
01/10/1992,13.7623,-1.5,9,,snow,,,8.59961,40.6741,
01/11/1992,2.29372,-3.1,10,,snow,,,8.61156,6.77901,
01/12/1992,6.88116,-5.8,11,,snow,,,8.60641,20.337,
01/13/1992,0,-4.6,12,,snow,,,8.56276,0,
01/14/1992,9.17488,-2.9,13,,snow,,,8.49196,27.1161,
01/15/1992,9.17488,-2.5,14,,snow,,,8.40832,27.1161,
01/16/1992,32.1121,-2.6,15,,snow,,,8.3832,94.9062,
01/17/1992,34.4058,-3.2,16,,snow,,,8.33594,101.685,
01/18/1992,57.343,-2.7,17,,snow,,,8.38436,169.475,
01/19/1992,6.88116,-5.4,18,,snow,,,8.38088,20.337,
01/20/1992,6.88116,-7.9,19,,snow,,,8.33606,20.337,
01/21/1992,0,-6.6,20,,snow,,,8.2894,0,
01/22/1992,0,-7.2,21,,snow,,,8.25814,0,
01/23/1992,11.4686,-11.2,22,,snow,,,8.25096,33.8951,
01/24/1992,0,-8,23,,snow,,,8.25527,0,
01/25/1992,0,-4.7,24,,snow,,,8.27787,0,
01/26/1992,4.58744,-4.4,25,,snow,,,8.35083,13.558,
01/27/1992,9.17488,-5.5,26,,snow,,,8.42521,27.1161,
01/28/1992,6.88116,-4.8,27,,snow,,,8.44725,20.337,
01/29/1992,4.58744,-6.2,28,,snow,,,8.41855,13.558,
01/30/1992,2.29372,-7.3,29,,snow,,,8.44523,6.77901,
01/31/1992,4.58744,-9.4,30,,snow,,,8.4618,13.558,
02/01/1992,0,-10.1,31,,snow,,,8.38995,0,
02/02/1992,2.29372,-6.9,32,,snow,,,8.42273,6.77901,
02/03/1992,11.4686,-11.5,33,,snow,,,8.45939,33.8951,
02/04/1992,0,-11.2,34,,snow,,,8.48205,0,
02/05/1992,0,-5.4,35,,snow,,,8.46223,0,
02/06/1992,13.7623,-5.6,36,,snow,,,8.51882,40.6741,
02/07/1992,0,-5.9,37,,snow,,,8.52352,0,
02/08/1992,0,-2.7,38,,snow,,,8.44338,0,
02/09/1992,0,-0.6,39,,mixed,,,8.41636,0,
02/10/1992,2.29372,-6,40,,snow,,,8.35126,6.77901,
02/11/1992,2.29372,-6.4,41,,snow,,,8.29441,6.77901,
02/12/1992,4.58744,-8.7,42,,snow,,,8.31947,13.558,
02/13/1992,0,-8.8,43,,snow,,,8.32957,0,
02/14/1992,0,-9.6,44,,snow,,,8.34494,0,
02/15/1992,0,-12.7,45,,snow,,,8.32444,0,
02/16/1992,4.58744,-15.1,46,,snow,,,8.27818,13.558,
02/17/1992,0,-15.4,47,,snow,,,8.23787,0,
02/18/1992,0,-9.5,48,,snow,,,8.17746,0,
02/19/1992,0,-12,49,,snow,,,8.13228,0,
02/20/1992,0,-13.5,50,,snow,,,8.14896,0,
02/21/1992,0,-9.4,51,,snow,,,8.14077,0,
02/22/1992,0,-9.9,52,,snow,,,8.11691,0,
02/23/1992,0,-6,53,,snow,,,8.10839,0,
02/24/1992,27.5246,-5.9,54,,snow,,,8.10654,81.3482,
02/25/1992,11.4686,-3.2,55,,snow,,,8.03598,33.8951,
02/26/1992,0,-2.4,56,,snow,,,7.95904,0,
02/27/1992,16.056,-5.2,57,,snow,,,7.82886,47.4531,
02/28/1992,11.4686,-10,58,,snow,,,7.77664,33.8951,
02/29/1992,2.29372,-11.1,59,,snow,,,7.73904,6.77901,
03/01/1992,6.88116,-17.1,60,,snow,,,7.68802,20.337,
03/02/1992,4.58744,-19,61,,snow,,,7.65964,13.558,
03/03/1992,0,-17.7,62,,snow,,,7.53993,0,
03/04/1992,4.58744,-21.1,63,,snow,,,7.51749,13.558,
03/05/1992,0,-14.4,64,,snow,,,7.54035,0,
03/06/1992,0,-7.3,65,,snow,,,7.50616,0,
03/07/1992,0,-4.4,66,,snow,,,7.3788,0,
03/08/1992,29.8184,-3.5,67,,snow,,,7.30546,88.1272,
03/09/1992,36.6995,-4.3,68,,snow,,,7.30985,108.464,
03/10/1992,0,-1.9,69,,snow,,,7.35007,0,
03/11/1992,0,-3.4,70,,snow,,,7.37703,0,
03/12/1992,4.58744,-4.4,71,,snow,,,7.33686,13.558,
03/13/1992,2.29372,-5.3,72,,snow,,,7.20089,6.77901,
03/14/1992,0,-5.1,73,,snow,,,7.16732,0,
03/15/1992,4.58744,-4.3,74,,snow,,,7.16151,13.558,
03/16/1992,6.88116,-3.2,75,,snow,,,7.15435,20.337,
03/17/1992,2.29372,-4.5,76,,snow,,,7.18542,6.77901,
03/18/1992,6.88116,-5.8,77,,snow,,,7.20262,20.337,
03/19/1992,59.6367,-4.4,78,,snow,,,7.22935,176.254,
03/20/1992,18.3498,-4.8,79,,snow,,,7.25781,54.2321,
03/21/1992,11.4686,-5.4,80,,snow,,,7.29991,33.8951,
03/22/1992,0,-5.9,81,,snow,,,7.32454,0,
03/23/1992,13.7623,-4.5,82,,snow,,,7.35524,40.6741,
03/24/1992,66.5179,-4,83,,snow,,,7.32024,196.591,
03/25/1992,6.88116,-4.1,84,,snow,,,7.27534,20.337,
03/26/1992,9.17488,-5.3,85,,snow,,,7.29579,27.1161,
03/27/1992,6.88116,-8.5,86,,snow,,,7.30869,20.337,
03/28/1992,0,-9.2,87,,snow,,,7.3443,0,
03/29/1992,0,-10.3,88,,snow,,,7.33064,0,
03/30/1992,4.58744,-7.7,89,,snow,,,7.20702,13.558,
03/31/1992,0,-3.3,90,,snow,,,7.21225,0,
04/01/1992,6.88116,-1.4,91,,snow,,,7.21414,20.337,
04/02/1992,2.29372,-4.7,92,,snow,,,7.27078,6.77901,
04/03/1992,6.88116,-7.7,93,,snow,,,7.30856,20.337,
04/04/1992,0,-7.1,94,,snow,,,7.30287,0,
04/05/1992,0,-6.7,95,,snow,,,7.25138,0,
04/06/1992,0,-3.4,96,,snow,,,7.2477,0,
04/07/1992,0,-4.7,97,,snow,,,7.26559,0,
04/08/1992,0,-1.8,98,,snow,,,7.33524,0,
04/09/1992,0,-2.6,99,,snow,,,7.31011,0,
04/10/1992,0,-2.3,100,,snow,,,7.32245,0,
04/11/1992,0,-9.1,101,,snow,,,7.4121,0,
04/12/1992,0,,102,,,,,7.49315,0,
04/13/1992,2.29372,,103,,,,,7.47514,2.29372,
04/14/1992,13.7623,,104,,,,,7.4754,13.7623,
04/15/1992,11.4686,-1.4,105,,snow,,,7.46207,33.8951,
04/16/1992,2.29372,-2.4,106,,snow,,,7.42172,6.77901,
04/17/1992,0,-0.8,107,,mixed,,,7.44991,0,
04/18/1992,16.056,-3.2,108,,snow,,,7.43149,47.4531,
04/19/1992,4.58744,-1.5,109,,snow,,,7.41658,13.558,
04/20/1992,0,-1.5,110,,snow,,,7.33808,0,
04/21/1992,2.29372,0.2,111,,mixed,,,7.30057,3.71754,
04/22/1992,0,0.5,112,,mixed,,,7.24866,0,
04/23/1992,0,-0.4,113,,mixed,,,7.23058,0,
04/24/1992,0,0.5,114,,mixed,,,7.18391,0,
04/25/1992,0,2,115,,mixed,,,7.15457,0,
04/26/1992,0,0.9,116,,mixed,,,7.11852,0,
04/27/1992,2.29372,-0.4,117,,mixed,,,7.1131,3.71754,
04/28/1992,4.58744,-1.9,118,,snow,,,7.06842,13.558,
04/29/1992,0,-1.3,119,,snow,,,7.07075,0,
04/30/1992,4.58744,-1.3,120,,snow,,,7.05644,13.558,
05/01/1992,6.88116,-1.7,121,,snow,,,7.0736,20.337,
05/02/1992,2.29372,-1.8,122,,snow,,,7.02611,6.77901,
05/03/1992,0,-3.4,123,,snow,,,6.92892,0,
05/04/1992,0,-4.3,124,,snow,,,6.83313,0,
05/05/1992,0,-4,125,,snow,,,6.82758,0,
05/06/1992,6.88116,-4.1,126,,snow,,,6.82202,19.3879,
05/07/1992,0,-2.6,127,,snow,,,6.75665,0,
05/08/1992,6.88116,-1.8,128,,snow,,,6.6333,18.4486,
05/09/1992,0,-1.5,129,,snow,,,6.61144,0,
